1.000000000000000000e+00,1.023561221043353120e+00,1.016979208160423420e+00,1.047684793874007037e+00,1.119880758440461310e+00,1.108654007892911242e+00
1.000000000000000000e+00,9.888939089742969646e-01,1.063813656172282185e+00,1.100152468010674012e+00,1.077783190102712840e+00,1.103441289489588417e+00
1.000000000000000000e+00,9.780181687403857183e-01,9.559486486407811068e-01,9.674699782817932636e-01,8.767476576736688010e-01,7.950508731052647882e-01
1.000000000000000000e+00,9.733283606153499967e-01,9.253122338743817732e-01,9.402929814350104998e-01,8.972813247198389019e-01,8.303925967335333835e-01
1.000000000000000000e+00,1.069521825394208703e+00,1.058742793300454066e+00,1.061887194503891907e+00,9.942435668999645149e-01,9.684269834078508277e-01
1.000000000000000000e+00,1.005261520411713017e+00,9.506598397381037513e-01,9.685301016541264518e-01,9.400707768880267601e-01,9.262944566824082848e-01
1.000000000000000000e+00,9.714585493325706977e-01,1.059348359632585890e+00,1.058648781689007778e+00,1.008418498284020970e+00,1.047426810786173057e+00
1.000000000000000000e+00,9.420903009870731371e-01,9.520554808936759761e-01,8.591481096021160724e-01,7.962875654278318560e-01,8.058292261875350526e-01
1.000000000000000000e+00,1.035028545530506383e+00,1.043122228294003140e+00,1.037593426368211613e+00,1.023273230592501193e+00,9.531175014588096905e-01
1.000000000000000000e+00,9.658547911148773757e-01,9.440389209015591643e-01,9.942385919812507522e-01,1.010543600000183728e+00,9.269047189409330700e-01
1.000000000000000000e+00,1.015372652446537849e+00,9.970912234037830890e-01,9.649849023917189683e-01,9.940342714411699587e-01,1.042944838534227037e+00
1.000000000000000000e+00,1.044174494740601533e+00,1.004322737860229076e+00,9.896511842963404693e-01,1.005374737343417202e+00,1.051643531035851176e+00
1.000000000000000000e+00,9.772707701850044115e-01,9.684869209001136792e-01,9.160403583847801512e-01,8.593832557622592683e-01,8.980653563535037076e-01
1.000000000000000000e+00,1.064332113162634652e+00,1.060852041067779528e+00,1.108392933990431484e+00,1.125438443903244323e+00,1.094712288637524678e+00
1.000000000000000000e+00,1.017142498746734125e+00,1.090080836367848693e+00,1.088291377284535066e+00,1.162420651090822599e+00,1.037992809169754560e+00
1.000000000000000000e+00,1.038986258926333228e+00,1.043076277656497686e+00,1.028850037409775986e+00,1.033173783178135130e+00,9.388619377446441039e-01
1.000000000000000000e+00,9.895800474478663178e-01,1.006529804006271567e+00,1.076625944028995141e+00,1.051965603087305912e+00,1.013563418601945987e+00
1.000000000000000000e+00,9.761995736536073220e-01,1.019644709083155076e+00,1.035219098721557707e+00,1.010055146758554789e+00,1.034391503673191215e+00
1.000000000000000000e+00,1.004604792484107945e+00,1.050547053904566264e+00,1.017195204625355176e+00,1.001635629126695903e+00,9.830346707022735719e-01
1.000000000000000000e+00,9.305793906129897763e-01,9.446950292756394196e-01,9.571332730756183516e-01,9.574186923481431410e-01,9.463338288872675808e-01
1.000000000000000000e+00,9.328630708233704993e-01,9.129772481470188605e-01,8.968078940074517558e-01,8.588557338276380237e-01,8.513464250502237318e-01
1.000000000000000000e+00,1.019165814971147555e+00,1.108616302231015815e+00,1.116788638690972446e+00,1.128888537756534971e+00,1.125228369374006387e+00
1.000000000000000000e+00,9.089846897632856138e-01,9.078180415332591791e-01,9.107671932021822458e-01,1.027698258567452783e+00,1.018546078584648740e+00
1.000000000000000000e+00,1.014303646362170852e+00,1.012642818907551590e+00,9.571949093342390080e-01,1.011446560262978744e+00,1.047102429170836402e+00
1.000000000000000000e+00,1.037521939819205929e+00,9.943483833883649536e-01,1.060894411674244253e+00,9.943378827813000864e-01,1.022180621060057915e+00
1.000000000000000000e+00,1.103902433366335645e+00,1.056813267544778334e+00,1.029894594387329887e+00,1.034591579077271506e+00,1.010675040296439287e+00
1.000000000000000000e+00,9.264455751024928132e-01,9.297713569805471368e-01,8.794520960901170969e-01,9.020371054453641957e-01,8.585229475978942704e-01
1.000000000000000000e+00,1.073519844155699898e+00,1.036293358482420990e+00,1.020980346055481158e+00,1.059547875549182283e+00,1.001103306715270369e+00
1.000000000000000000e+00,1.010789372046730028e+00,1.072781807632457562e+00,9.964594009986024181e-01,1.005220894489814665e+00,1.017542996913033626e+00
1.000000000000000000e+00,1.037085115024451110e+00,9.783743059133394038e-01,9.157611748757559234e-01,9.406032759938345311e-01,9.547498926815063403e-01
1.000000000000000000e+00,1.011881919170209976e+00,1.028303518750504075e+00,9.960188104506053630e-01,1.007039551810511080e+00,1.020934160285541292e+00
1.000000000000000000e+00,9.661153370389842232e-01,1.054650677534514802e+00,1.077071895763755505e+00,1.020486337332725757e+00,1.051608923134678353e+00
1.000000000000000000e+00,9.537667889269680899e-01,9.911477230241996228e-01,1.046113589051149928e+00,1.007139095040816779e+00,1.052828898123507884e+00
1.000000000000000000e+00,1.019579918556923204e+00,1.058554075827341512e+00,1.148468312876675057e+00,1.136680064204198093e+00,1.100790538626863491e+00
1.000000000000000000e+00,9.578066258619668538e-01,9.191515396498778356e-01,9.155751329116127435e-01,9.318418168089760423e-01,9.450345719945988376e-01
1.000000000000000000e+00,1.039236746639381703e+00,1.039814243776123748e+00,1.108721604639668401e+00,1.096059107164639279e+00,1.224992000868252440e+00
1.000000000000000000e+00,1.029678008148011248e+00,9.889897772613673865e-01,9.382038961381975462e-01,9.611513683476244907e-01,9.505904463705527885e-01
1.000000000000000000e+00,1.033868017177249188e+00,1.056281780682173155e+00,1.052770920248853326e+00,1.012551196467324832e+00,9.406831322129749484e-01
1.000000000000000000e+00,9.788199361322095227e-01,1.019463677828341019e+00,1.029599572114183959e+00,9.704793938871743020e-01,9.787236070880841465e-01
1.000000000000000000e+00,1.018277208129866773e+00,9.763338915426488240e-01,9.836493796761845987e-01,9.864268122460406740e-01,9.322245438478079516e-01
1.000000000000000000e+00,1.016971344650799747e+00,1.043554719004684550e+00,1.094884795552341306e+00,1.144776131067632541e+00,1.079282758955729893e+00
1.000000000000000000e+00,9.555150524069483398e-01,9.799898051499332796e-01,1.004380822864954004e+00,1.028807298926994518e+00,1.211529592480937279e+00
1.000000000000000000e+00,1.027079714625506845e+00,1.080917242744849904e+00,1.126088602468941824e+00,1.156860713896974646e+00,1.141749319844112875e+00
1.000000000000000000e+00,1.036001071160818965e+00,9.993067514224531767e-01,9.880741518269388068e-01,9.650632631097113556e-01,9.689818312755048568e-01
1.000000000000000000e+00,1.109793896144634973e+00,1.021111937186346852e+00,1.053643004285423679e+00,9.770915307062079114e-01,9.547287452308890199e-01
1.000000000000000000e+00,1.051653462187253751e+00,1.054650877750778148e+00,1.003474303353892649e+00,9.695409949501131441e-01,1.001807605645515631e+00
1.000000000000000000e+00,9.653556687518271007e-01,9.756578455158748664e-01,9.778438498392679756e-01,9.469578876505513332e-01,1.048707127237753500e+00
1.000000000000000000e+00,1.030069419439480383e+00,9.339784026133964856e-01,9.428887289243434999e-01,9.115545518953359627e-01,9.520774607145746637e-01
1.000000000000000000e+00,9.624074406045118879e-01,9.570026058790375156e-01,9.809992531379951863e-01,1.022084628530340877e+00,9.651274861976176789e-01
1.000000000000000000e+00,9.841332132190218074e-01,9.616204457965126240e-01,9.306686987971740654e-01,1.014480877659733604e+00,1.033676366042302952e+00
1.000000000000000000e+00,9.401910225871228377e-01,9.837888465188852072e-01,1.084467764670380419e+00,1.133357424330822427e+00,1.061154021393484248e+00
1.000000000000000000e+00,9.770307611362405442e-01,1.037148602742471004e+00,1.003543744011085037e+00,1.024592404208706675e+00,1.061311931233977157e+00
1.000000000000000000e+00,9.560318271579892890e-01,9.532522597755143101e-01,7.995521980137316742e-01,7.511616735125579147e-01,7.394301524967361594e-01
1.000000000000000000e+00,9.408124467840811578e-01,1.018303701316737087e+00,9.504478356593102362e-01,9.296242450772188581e-01,9.358961909345814290e-01
1.000000000000000000e+00,1.068365594863167622e+00,1.000188307211963501e+00,1.055361820133110307e+00,1.055791855016837921e+00,1.009179019954757006e+00
1.000000000000000000e+00,1.021919492400233942e+00,1.031339803333112259e+00,1.002837677201349864e+00,1.006145843134105045e+00,9.878626685982447864e-01
1.000000000000000000e+00,1.005384600473944623e+00,1.036786831475722481e+00,1.111981427839464187e+00,1.053154701921369840e+00,1.154280204055484704e+00
1.000000000000000000e+00,9.074043454132411091e-01,9.002971418401645165e-01,9.283031800857070026e-01,9.417034914960334957e-01,9.122245562966438959e-01
1.000000000000000000e+00,9.901278948566683002e-01,9.667526793301053356e-01,9.388299015821465199e-01,9.791912376521912931e-01,9.961467778485604274e-01
1.000000000000000000e+00,9.671324119958637500e-01,1.009837048421460270e+00,1.024403707520767037e+00,1.062936739601269887e+00,1.092739721176859469e+00
1.000000000000000000e+00,9.606773139485513813e-01,9.341449167986314306e-01,9.696580199778525033e-01,9.986407657800440152e-01,9.976506753594429622e-01
1.000000000000000000e+00,1.005565326447450669e+00,1.066164728477999590e+00,1.038037868939866604e+00,1.063950938467086216e+00,1.054296147910990911e+00
1.000000000000000000e+00,9.896744739099397892e-01,1.041804361824268277e+00,1.080915492673582889e+00,1.119422727404757234e+00,1.181227601692663276e+00
1.000000000000000000e+00,1.000996299687594737e+00,1.033343173084079858e+00,1.018592585414969998e+00,1.033950553049342025e+00,1.027743375394497560e+00
1.000000000000000000e+00,1.004600922598344104e+00,1.032827098163217050e+00,9.939826562498998985e-01,1.093239316668460637e+00,1.045426482982928285e+00
1.000000000000000000e+00,9.424059771182577983e-01,9.973975932901498753e-01,1.034952054469475247e+00,1.064521704735991836e+00,1.094262227533459253e+00
1.000000000000000000e+00,9.994190845572556992e-01,9.568591536561275035e-01,9.604980204161956969e-01,9.284169221062374966e-01,9.747424954187757784e-01
1.000000000000000000e+00,9.930244559156938822e-01,9.538746613005495423e-01,9.386761176289438735e-01,9.583245002068645491e-01,9.316263723093514137e-01
1.000000000000000000e+00,9.609986621704820209e-01,9.725967628828555700e-01,9.842439508495501865e-01,9.602132807219365684e-01,9.379097587771088040e-01
1.000000000000000000e+00,1.011007094994242905e+00,9.423074164518991935e-01,8.756032402673386006e-01,8.416488353629165697e-01,8.316824991352794738e-01
1.000000000000000000e+00,1.014747640736018530e+00,1.084715183180034126e+00,1.125312835994056737e+00,1.117600972553509875e+00,1.116581353639479524e+00
1.000000000000000000e+00,9.524458567981458623e-01,9.516152557958218461e-01,9.379713590609496388e-01,9.533412731100713300e-01,9.141489228480284002e-01
1.000000000000000000e+00,1.024634768198067647e+00,1.097314323781751977e+00,1.092058062641244609e+00,1.111020864647922046e+00,1.143646247692586382e+00
1.000000000000000000e+00,9.809684419742981110e-01,9.916171132679354461e-01,9.922228061698699086e-01,9.968637675293007261e-01,9.601998302031055088e-01
1.000000000000000000e+00,1.001162619647588237e+00,1.024783590096053354e+00,1.093592591695353500e+00,1.139001209654365798e+00,1.240996620199540157e+00
1.000000000000000000e+00,9.636015091644170028e-01,1.005015708585337508e+00,1.013707367810504856e+00,1.117565133880975781e+00,1.079106614589129709e+00
1.000000000000000000e+00,9.601684956657444703e-01,9.317766375847258420e-01,8.310996409244605365e-01,8.063297908867999020e-01,7.705146372448817838e-01
1.000000000000000000e+00,1.007133803668027738e+00,1.023337579175797041e+00,1.112308838569297631e+00,1.157279090798536858e+00,1.129756868572178163e+00
1.000000000000000000e+00,9.573844503284135721e-01,9.807608409780385061e-01,9.181559204854529144e-01,1.005111481676679075e+00,1.061052127373950826e+00
1.000000000000000000e+00,9.777450447498153840e-01,8.965061939519581857e-01,9.608294932111423048e-01,9.554355618103086423e-01,1.014194909309683590e+00
1.000000000000000000e+00,9.243696555075999743e-01,8.960144321748479967e-01,8.963671482598047913e-01,8.986992663434003603e-01,8.774520872859774556e-01
